image_id,split,class_id,class_name,file_name,source_image_path,original_path,cropped_path,width,height,original_width,original_height,bbox,bbox_xywh,bbox_area_ratio,bbox_width,bbox_height,aspect_ratio,crop_box,crop_width,crop_height,crop_fill_ratio,target_short_edge,cropped_width,cropped_height,true_color,estimated_color,preliminary_color_guess,color_confidence,needs_manual_review,foreground_dominant_share,background_complexity,quality_score,keep,drop,keep_or_drop,keep_reason,passed_clean_filters,filter_fail_reasons,crop_source,mask_source,focus_pixel_count,score_summary,notes,manual_exclusion_reason,duplicate_group_id,duplicate_canonical_image_id
train_07407,train,33,BMW X6 SUV 2012,train_07407.jpg,data/raw/stanford_cars/cars_train/07407.jpg,data/raw/stanford_cars/cars_train/07407.jpg,,970,647,970,647,"[149, 102, 892, 508]","[149, 102, 743, 406]",0.4807,743,406,1.83,"[15, 29, 970, 581]",955,552,0.5722,256,,,red,red,red,0.876,0,0.1809,0.7218,0.6423,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,"body_core=chromatic; top_scores=[('red', 3422.4733232185245), ('brown', 585.8057531788945)]; dominant_share=0.137","body_core=chromatic; top_scores=[('red', 3422.4733232185245), ('brown', 585.8057531788945)]; dominant_share=0.137",,,
train_07422,train,120,GMC Yukon Hybrid SUV 2012,train_07422.jpg,data/raw/stanford_cars/cars_train/07422.jpg,data/raw/stanford_cars/cars_train/07422.jpg,data/processed/stanford_cars/clean_crops/train_07422.jpg,580,407,580,407,"[24, 74, 559, 364]","[24, 74, 535, 290]",0.6572,535,290,1.8448,"[0, 22, 580, 407]",580,385,0.6948,256,386,256,black,black,black,0.828,0,0.3321,0.5645,0.762,1,0,keep,top_quality_subset,1,,bbox,bbox_body_core,,body_core=neutral_dark; dark_neutral=0.471; dominant_share=0.373,body_core=neutral_dark; dark_neutral=0.471; dominant_share=0.373,,,
train_07442,train,86,Dodge Ram Pickup 3500 Crew Cab 2010,train_07442.jpg,data/raw/stanford_cars/cars_train/07442.jpg,data/raw/stanford_cars/cars_train/07442.jpg,,1024,768,1024,768,"[30, 132, 1015, 658]","[30, 132, 985, 526]",0.6588,985,526,1.8726,"[0, 37, 1024, 753]",1024,716,0.7067,256,,,red,red,red,0.903,0,0.1437,0.6324,0.7353,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,"body_core=chromatic; top_scores=[('red', 1789.39566321671), ('blue', 237.7897952720523)]; dominant_share=0.198","body_core=chromatic; top_scores=[('red', 1789.39566321671), ('blue', 237.7897952720523)]; dominant_share=0.198",,,
train_07466,train,104,Ferrari 458 Italia Coupe 2012,train_07466.jpg,data/raw/stanford_cars/cars_train/07466.jpg,data/raw/stanford_cars/cars_train/07466.jpg,,600,400,600,400,"[9, 55, 580, 366]","[9, 55, 571, 311]",0.7399,571,311,1.836,"[0, 0, 600, 400]",600,400,0.7399,256,,,gray,gray,gray,0.806,0,0.12,0.6524,0.7263,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,body_core=neutral_mid; total_neutral=0.838; mean_value=0.533; dominant_share=0.153,body_core=neutral_mid; total_neutral=0.838; mean_value=0.533; dominant_share=0.153,,,
train_07473,train,151,Lamborghini Aventador Coupe 2012,train_07473.jpg,data/raw/stanford_cars/cars_train/07473.jpg,data/raw/stanford_cars/cars_train/07473.jpg,,1600,1066,1600,1066,"[248, 255, 1291, 804]","[248, 255, 1043, 549]",0.3357,1043,549,1.8998,"[60, 156, 1479, 903]",1419,747,0.5402,256,,,white,white,white,0.833,0,0.2126,0.4858,0.6182,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,body_core=neutral_bright; bright_neutral=0.543; dominant_share=0.204,body_core=neutral_bright; bright_neutral=0.543; dominant_share=0.204,,,
train_07479,train,56,Chevrolet Corvette ZR1 2012,train_07479.jpg,data/raw/stanford_cars/cars_train/07479.jpg,data/raw/stanford_cars/cars_train/07479.jpg,,640,480,640,480,"[48, 78, 593, 373]","[48, 78, 545, 295]",0.5234,545,295,1.8475,"[0, 25, 640, 426]",640,401,0.6265,256,,,blue,blue,blue,0.932,0,0.1381,0.5795,0.7029,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,"body_core=chromatic; top_scores=[('blue', 1877.9497200846672), ('orange', 80.47549685835838)]; dominant_share=0.178","body_core=chromatic; top_scores=[('blue', 1877.9497200846672), ('orange', 80.47549685835838)]; dominant_share=0.178",,,
train_07481,train,73,Chevrolet Malibu Sedan 2007,train_07481.jpg,data/raw/stanford_cars/cars_train/07481.jpg,data/raw/stanford_cars/cars_train/07481.jpg,,700,500,700,500,"[17, 100, 692, 467]","[17, 100, 675, 367]",0.7078,675,367,1.8392,"[0, 34, 700, 500]",700,466,0.7594,256,,,gray,gray,gray,0.824,0,0.123,0.5517,0.7526,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,body_core=neutral_mid; total_neutral=0.908; mean_value=0.567; dominant_share=0.209,body_core=neutral_mid; total_neutral=0.908; mean_value=0.567; dominant_share=0.209,,,
train_07492,train,182,Suzuki Kizashi Sedan 2012,train_07492.jpg,data/raw/stanford_cars/cars_train/07492.jpg,data/raw/stanford_cars/cars_train/07492.jpg,data/processed/stanford_cars/clean_crops/train_07492.jpg,1024,697,1024,697,"[69, 160, 971, 666]","[69, 160, 902, 506]",0.6395,902,506,1.7826,"[0, 69, 1024, 697]",1024,628,0.7097,256,417,256,red,red,red,0.947,0,0.0637,0.3465,0.7794,1,0,keep,top_quality_subset,1,,bbox,bbox_body_core,,"body_core=chromatic; top_scores=[('red', 8729.805538512766), ('blue', 2.1474752575159073)]; dominant_share=0.092","body_core=chromatic; top_scores=[('red', 8729.805538512766), ('blue', 2.1474752575159073)]; dominant_share=0.092",,,
train_07504,train,145,Jeep Patriot SUV 2012,train_07504.jpg,data/raw/stanford_cars/cars_train/07504.jpg,data/raw/stanford_cars/cars_train/07504.jpg,,800,532,800,532,"[98, 123, 641, 425]","[98, 123, 543, 302]",0.3853,543,302,1.798,"[0, 69, 739, 479]",739,410,0.5412,256,,,red,red,red,0.921,0,0.1295,0.5516,0.6544,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,"body_core=chromatic; top_scores=[('red', 3446.217747710645), ('brown', 180.4706326276064)]; dominant_share=0.104","body_core=chromatic; top_scores=[('red', 3446.217747710645), ('brown', 180.4706326276064)]; dominant_share=0.104",,,
train_07505,train,163,Mercedes-Benz SL-Class Coupe 2009,train_07505.jpg,data/raw/stanford_cars/cars_train/07505.jpg,data/raw/stanford_cars/cars_train/07505.jpg,,640,426,640,426,"[33, 109, 604, 417]","[33, 109, 571, 308]",0.6451,571,308,1.8539,"[0, 54, 640, 426]",640,372,0.7387,256,,,gray,gray,gray,0.762,0,0.2233,0.6162,0.7299,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,body_core=neutral_mid; total_neutral=0.583; mean_value=0.266; dominant_share=0.168,body_core=neutral_mid; total_neutral=0.583; mean_value=0.266; dominant_share=0.168,,,
train_07510,train,168,Nissan Leaf Hatchback 2012,train_07510.jpg,data/raw/stanford_cars/cars_train/07510.jpg,data/raw/stanford_cars/cars_train/07510.jpg,,640,480,640,480,"[32, 80, 615, 421]","[32, 80, 583, 341]",0.6471,583,341,1.7097,"[0, 19, 640, 480]",640,461,0.6738,256,,,blue,blue,blue,0.943,0,0.1192,0.5087,0.7393,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,"body_core=chromatic; top_scores=[('blue', 1279.081815212965), ('red', 19.316870398819447)]; dominant_share=0.109","body_core=chromatic; top_scores=[('blue', 1279.081815212965), ('red', 19.316870398819447)]; dominant_share=0.109",,,
train_07514,train,63,Chevrolet Sonic Sedan 2012,train_07514.jpg,data/raw/stanford_cars/cars_train/07514.jpg,data/raw/stanford_cars/cars_train/07514.jpg,,1024,680,1024,680,"[106, 150, 1012, 633]","[106, 150, 906, 483]",0.6284,906,483,1.8758,"[0, 63, 1024, 680]",1024,617,0.6926,256,,,red,red,red,0.672,1,0.0809,0.5982,0.6658,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,"body_core=chromatic; top_scores=[('red', 586.9089020341635), ('blue', 574.0556102395058)]; dominant_share=0.117","body_core=chromatic; top_scores=[('red', 586.9089020341635), ('blue', 574.0556102395058)]; dominant_share=0.117",,,
train_07516,train,107,Ford Mustang Convertible 2007,train_07516.jpg,data/raw/stanford_cars/cars_train/07516.jpg,data/raw/stanford_cars/cars_train/07516.jpg,,625,417,625,417,"[15, 58, 602, 379]","[15, 58, 587, 321]",0.723,587,321,1.8287,"[0, 0, 625, 417]",625,417,0.723,256,,,red,red,red,0.739,0,0.069,0.6254,0.7006,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,"body_core=chromatic; top_scores=[('red', 1231.8660477101803), ('blue', 812.4348462820053)]; dominant_share=0.096","body_core=chromatic; top_scores=[('red', 1231.8660477101803), ('blue', 812.4348462820053)]; dominant_share=0.096",,,
train_07529,train,50,Buick Enclave SUV 2012,train_07529.jpg,data/raw/stanford_cars/cars_train/07529.jpg,data/raw/stanford_cars/cars_train/07529.jpg,,640,480,640,480,"[13, 68, 627, 425]","[13, 68, 614, 357]",0.7135,614,357,1.7199,"[0, 4, 640, 480]",640,476,0.7195,256,,,blue,blue,blue,0.882,0,0.0955,0.7478,0.7251,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,"body_core=chromatic; top_scores=[('blue', 1486.2147132456303), ('brown', 215.49723287671804)]; dominant_share=0.105","body_core=chromatic; top_scores=[('blue', 1486.2147132456303), ('brown', 215.49723287671804)]; dominant_share=0.105",,,
train_07534,train,75,Chevrolet Silverado 1500 Regular Cab 2012,train_07534.jpg,data/raw/stanford_cars/cars_train/07534.jpg,data/raw/stanford_cars/cars_train/07534.jpg,data/processed/stanford_cars/clean_crops/train_07534.jpg,640,480,640,480,"[13, 81, 633, 429]","[13, 81, 620, 348]",0.7023,620,348,1.7816,"[0, 18, 640, 480]",640,462,0.7297,256,355,256,red,red,red,0.939,0,0.1133,0.5494,0.7684,1,0,keep,top_quality_subset,1,,bbox,bbox_body_core,,"body_core=chromatic; top_scores=[('red', 5356.149260699749), ('yellow', 125.24418096244335)]; dominant_share=0.119","body_core=chromatic; top_scores=[('red', 5356.149260699749), ('yellow', 125.24418096244335)]; dominant_share=0.119",,,
train_07539,train,91,Dodge Dakota Club Cab 2007,train_07539.jpg,data/raw/stanford_cars/cars_train/07539.jpg,data/raw/stanford_cars/cars_train/07539.jpg,,640,457,640,457,"[55, 120, 588, 432]","[55, 120, 533, 312]",0.5686,533,312,1.7083,"[0, 64, 640, 457]",640,393,0.6612,256,,,red,red,red,0.921,0,0.1368,0.535,0.7232,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,"body_core=chromatic; top_scores=[('red', 6942.957058034837), ('blue', 496.87402281165123)]; dominant_share=0.116","body_core=chromatic; top_scores=[('red', 6942.957058034837), ('blue', 496.87402281165123)]; dominant_share=0.116",,,
train_07547,train,50,Buick Enclave SUV 2012,train_07547.jpg,data/raw/stanford_cars/cars_train/07547.jpg,data/raw/stanford_cars/cars_train/07547.jpg,,720,455,720,455,"[53, 58, 657, 385]","[53, 58, 604, 327]",0.6029,604,327,1.8471,"[0, 0, 720, 444]",720,444,0.6178,256,,,gray,gray,gray,0.805,0,0.1165,0.4899,0.6713,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,body_core=neutral_mid; total_neutral=0.854; mean_value=0.463; dominant_share=0.110,body_core=neutral_mid; total_neutral=0.854; mean_value=0.463; dominant_share=0.110,,,
train_07597,train,127,Honda Odyssey Minivan 2007,train_07597.jpg,data/raw/stanford_cars/cars_train/07597.jpg,data/raw/stanford_cars/cars_train/07597.jpg,,700,500,700,500,"[35, 84, 684, 447]","[35, 84, 649, 363]",0.6731,649,363,1.7879,"[0, 19, 700, 500]",700,481,0.6997,256,,,gray,gray,gray,0.83,0,0.1562,0.5597,0.7196,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,body_core=neutral_mid; total_neutral=0.936; mean_value=0.520; dominant_share=0.212,body_core=neutral_mid; total_neutral=0.936; mean_value=0.520; dominant_share=0.212,,,
train_07608,train,174,Ram C/V Cargo Van Minivan 2012,train_07608.jpg,data/raw/stanford_cars/cars_train/07608.jpg,data/raw/stanford_cars/cars_train/07608.jpg,,640,480,640,480,"[32, 47, 607, 366]","[32, 47, 575, 319]",0.5971,575,319,1.8025,"[0, 0, 640, 423]",640,423,0.6775,256,,,blue,blue,blue,0.933,0,0.1311,0.567,0.7352,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,"body_core=chromatic; top_scores=[('blue', 884.4002589806914), ('red', 38.66131845861673)]; dominant_share=0.202","body_core=chromatic; top_scores=[('blue', 884.4002589806914), ('red', 38.66131845861673)]; dominant_share=0.202",,,
train_07616,train,173,Porsche Panamera Sedan 2012,train_07616.jpg,data/raw/stanford_cars/cars_train/07616.jpg,data/raw/stanford_cars/cars_train/07616.jpg,,1600,1053,1600,1053,"[375, 380, 1196, 820]","[375, 380, 821, 440]",0.2144,821,440,1.8659,"[227, 301, 1344, 899]",1117,598,0.5408,256,,,gray,gray,gray,0.818,0,0.1125,0.6094,0.4668,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,body_core=neutral_mid; total_neutral=0.903; mean_value=0.464; dominant_share=0.158,body_core=neutral_mid; total_neutral=0.903; mean_value=0.464; dominant_share=0.158,,,
train_07651,train,33,BMW X6 SUV 2012,train_07651.jpg,data/raw/stanford_cars/cars_train/07651.jpg,data/raw/stanford_cars/cars_train/07651.jpg,,640,480,640,480,"[55, 111, 600, 420]","[55, 111, 545, 309]",0.5482,545,309,1.7638,"[0, 55, 640, 476]",640,421,0.625,256,,,blue,blue,blue,0.932,0,0.1578,0.532,0.7071,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,"body_core=chromatic; top_scores=[('blue', 976.8036260008812), ('orange', 36.387115091085434)]; dominant_share=0.151","body_core=chromatic; top_scores=[('blue', 976.8036260008812), ('orange', 36.387115091085434)]; dominant_share=0.151",,,
train_07661,train,4,Acura TL Type-S 2008,train_07661.jpg,data/raw/stanford_cars/cars_train/07661.jpg,data/raw/stanford_cars/cars_train/07661.jpg,,640,480,640,480,"[66, 114, 597, 407]","[66, 114, 531, 293]",0.5065,531,293,1.8123,"[0, 61, 640, 460]",640,399,0.6093,256,,,gray,gray,gray,0.82,0,0.1192,0.6048,0.66,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,body_core=neutral_mid; total_neutral=0.908; mean_value=0.523; dominant_share=0.167,body_core=neutral_mid; total_neutral=0.908; mean_value=0.523; dominant_share=0.167,,,
train_07671,train,170,Nissan Juke Hatchback 2012,train_07671.jpg,data/raw/stanford_cars/cars_train/07671.jpg,data/raw/stanford_cars/cars_train/07671.jpg,,1632,1224,1632,1224,"[151, 347, 1513, 1072]","[151, 347, 1362, 725]",0.4943,1362,725,1.8786,"[0, 217, 1632, 1202]",1632,985,0.6143,256,,,red,red,red,0.948,0,0.1403,0.4964,0.7079,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,"body_core=chromatic; top_scores=[('red', 4809.020445458591), ('orange', 35.68870444595814)]; dominant_share=0.135","body_core=chromatic; top_scores=[('red', 4809.020445458591), ('orange', 35.68870444595814)]; dominant_share=0.135",,,
train_07686,train,109,Ford Expedition EL SUV 2009,train_07686.jpg,data/raw/stanford_cars/cars_train/07686.jpg,data/raw/stanford_cars/cars_train/07686.jpg,,640,480,640,480,"[41, 95, 597, 396]","[41, 95, 556, 301]",0.5448,556,301,1.8472,"[0, 41, 640, 450]",640,409,0.6393,256,,,blue,blue,blue,0.938,0,0.0693,0.5965,0.7104,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,"body_core=chromatic; top_scores=[('blue', 2600.4662274569273), ('brown', 29.8476587459445)]; dominant_share=0.074","body_core=chromatic; top_scores=[('blue', 2600.4662274569273), ('brown', 29.8476587459445)]; dominant_share=0.074",,,
train_07694,train,163,Mercedes-Benz SL-Class Coupe 2009,train_07694.jpg,data/raw/stanford_cars/cars_train/07694.jpg,data/raw/stanford_cars/cars_train/07694.jpg,,640,426,640,426,"[22, 60, 604, 384]","[22, 60, 582, 324]",0.6916,582,324,1.7963,"[0, 2, 640, 426]",640,424,0.6949,256,,,blue,blue,blue,0.92,0,0.1684,0.6122,0.737,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,"body_core=chromatic; top_scores=[('blue', 1489.748772740364), ('green', 104.49953346699476)]; dominant_share=0.170","body_core=chromatic; top_scores=[('blue', 1489.748772740364), ('green', 104.49953346699476)]; dominant_share=0.170",,,
train_07701,train,165,Mercedes-Benz S-Class Sedan 2012,train_07701.jpg,data/raw/stanford_cars/cars_train/07701.jpg,data/raw/stanford_cars/cars_train/07701.jpg,,630,425,630,425,"[34, 82, 600, 398]","[34, 82, 566, 316]",0.668,566,316,1.7911,"[0, 25, 630, 425]",630,400,0.7097,256,,,white,white,white,0.819,0,0.1623,0.4762,0.7308,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,body_core=neutral_bright; bright_neutral=0.475; dominant_share=0.203,body_core=neutral_bright; bright_neutral=0.475; dominant_share=0.203,,,
train_07708,train,125,HUMMER H2 SUT Crew Cab 2009,train_07708.jpg,data/raw/stanford_cars/cars_train/07708.jpg,data/raw/stanford_cars/cars_train/07708.jpg,,588,441,588,441,"[31, 90, 543, 385]","[31, 90, 512, 295]",0.5825,512,295,1.7356,"[0, 37, 588, 438]",588,401,0.6406,256,,,gray,gray,gray,0.792,0,0.0967,0.5755,0.6718,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,body_core=neutral_mid; total_neutral=0.782; mean_value=0.397; dominant_share=0.115,body_core=neutral_mid; total_neutral=0.782; mean_value=0.397; dominant_share=0.115,,,
train_07739,train,46,Bugatti Veyron 16.4 Coupe 2009,train_07739.jpg,data/raw/stanford_cars/cars_train/07739.jpg,data/raw/stanford_cars/cars_train/07739.jpg,,1100,704,1100,704,"[144, 101, 991, 588]","[144, 101, 847, 487]",0.5327,847,487,1.7392,"[0, 13, 1100, 676]",1100,663,0.5656,256,,,black,black,black,0.882,0,0.3076,0.4016,0.7106,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,body_core=neutral_dark; dark_neutral=0.760; dominant_share=0.291,body_core=neutral_dark; dark_neutral=0.760; dominant_share=0.291,,,
train_07761,train,123,Geo Metro Convertible 1993,train_07761.jpg,data/raw/stanford_cars/cars_train/07761.jpg,data/raw/stanford_cars/cars_train/07761.jpg,data/processed/stanford_cars/clean_crops/train_07761.jpg,1152,864,1152,864,"[1, 145, 1126, 735]","[1, 145, 1125, 590]",0.6669,1125,590,1.9068,"[0, 39, 1152, 841]",1152,802,0.7184,256,368,256,blue,blue,blue,0.949,0,0.0713,0.5202,0.7654,1,0,keep,top_quality_subset,1,,bbox,bbox_body_core,,"body_core=chromatic; top_scores=[('blue', 10233.603854961693), ('orange', 17.67990669608116)]; dominant_share=0.128","body_core=chromatic; top_scores=[('blue', 10233.603854961693), ('orange', 17.67990669608116)]; dominant_share=0.128",,,
train_07778,train,43,Bentley Continental GT Coupe 2007,train_07778.jpg,data/raw/stanford_cars/cars_train/07778.jpg,data/raw/stanford_cars/cars_train/07778.jpg,,600,400,600,400,"[47, 70, 542, 351]","[47, 70, 495, 281]",0.5796,495,281,1.7616,"[0, 19, 600, 400]",600,381,0.6085,256,,,gray,gray,gray,0.797,0,0.1086,0.6574,0.6471,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,body_core=neutral_mid; total_neutral=0.805; mean_value=0.505; dominant_share=0.122,body_core=neutral_mid; total_neutral=0.805; mean_value=0.505; dominant_share=0.122,,,
train_07790,train,102,Ferrari California Convertible 2012,train_07790.jpg,data/raw/stanford_cars/cars_train/07790.jpg,data/raw/stanford_cars/cars_train/07790.jpg,data/processed/stanford_cars/clean_crops/train_07790.jpg,640,427,640,427,"[12, 21, 631, 385]","[12, 21, 619, 364]",0.8245,619,364,1.7005,"[0, 0, 640, 427]",640,427,0.8245,256,384,256,red,red,red,0.921,0,0.1113,0.589,0.7864,1,0,keep,top_quality_subset,1,,bbox,bbox_body_core,,"body_core=chromatic; top_scores=[('red', 8911.920555435121), ('blue', 662.1735911145806)]; dominant_share=0.106","body_core=chromatic; top_scores=[('red', 8911.920555435121), ('blue', 662.1735911145806)]; dominant_share=0.106",,,
train_07810,train,154,Land Rover Range Rover SUV 2012,train_07810.jpg,data/raw/stanford_cars/cars_train/07810.jpg,data/raw/stanford_cars/cars_train/07810.jpg,,640,426,640,426,"[50, 89, 575, 383]","[50, 89, 525, 294]",0.5661,525,294,1.7857,"[0, 36, 640, 426]",640,390,0.6184,256,,,blue,blue,blue,0.939,0,0.157,0.5973,0.6993,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,"body_core=chromatic; top_scores=[('blue', 519.9678120464087), ('orange', 12.219727888703346)]; dominant_share=0.149","body_core=chromatic; top_scores=[('blue', 519.9678120464087), ('orange', 12.219727888703346)]; dominant_share=0.149",,,
train_07816,train,132,Hyundai Tucson SUV 2012,train_07816.jpg,data/raw/stanford_cars/cars_train/07816.jpg,data/raw/stanford_cars/cars_train/07816.jpg,,700,421,700,421,"[77, 125, 601, 399]","[77, 125, 524, 274]",0.4872,524,274,1.9124,"[0, 76, 695, 421]",695,345,0.5988,256,,,gray,gray,gray,0.828,0,0.1935,0.615,0.6568,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,body_core=neutral_mid; total_neutral=0.961; mean_value=0.409; dominant_share=0.152,body_core=neutral_mid; total_neutral=0.961; mean_value=0.409; dominant_share=0.152,,,
train_07828,train,119,GMC Savana Van 2012,train_07828.jpg,data/raw/stanford_cars/cars_train/07828.jpg,data/raw/stanford_cars/cars_train/07828.jpg,data/processed/stanford_cars/clean_crops/train_07828.jpg,1024,768,1024,768,"[41, 133, 990, 642]","[41, 133, 949, 509]",0.6142,949,509,1.8644,"[0, 41, 1024, 734]",1024,693,0.6807,256,378,256,white,white,white,0.934,0,0.4146,0.0587,0.8591,1,0,keep,top_quality_subset,1,,bbox,bbox_body_core,,body_core=neutral_bright; bright_neutral=0.869; dominant_share=0.500,body_core=neutral_bright; bright_neutral=0.869; dominant_share=0.500,,,
train_07834,train,176,Rolls-Royce Ghost Sedan 2012,train_07834.jpg,data/raw/stanford_cars/cars_train/07834.jpg,data/raw/stanford_cars/cars_train/07834.jpg,,600,400,600,400,"[47, 86, 554, 377]","[47, 86, 507, 291]",0.6147,507,291,1.7423,"[0, 34, 600, 400]",600,366,0.6718,256,,,black,black,black,0.806,0,0.1779,0.5847,0.6931,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,body_core=neutral_dark; dark_neutral=0.467; dominant_share=0.193,body_core=neutral_dark; dark_neutral=0.467; dominant_share=0.193,,,
