sample_id,image_id,file_name,image_path,original_image_path,experiment_type,dataset_name,target_object,attribute_type,truth_source,true_color,acceptable_true_colors,conflict_color,condition_family,condition_name,condition_index,prompt_template_version,prompt_text,expected_output_space,expected_output_map,include_in_primary_main_analysis,source_dataset,notes,model_key,model_name,checkpoint_name,precision,device,device_map,batch_size,elapsed_seconds,raw_output,status,error,prompt_level,normalized_output,allowed_answer_space,parsed_label,parse_success,parse_method,one_label_only,in_allowed_answer_space,correction_detected,refusal_detected,outcome_type,is_conflict_aligned,is_faithful,is_other_wrong,is_refusal_or_correction,is_parse_error,parse_notes,diagnostic_family,factor_id,tone_strength,injection_position,false_text_form,answer_format,response_schema,context_turns_json,robustness_variant,robustness_variant_label,phase2_is_conflict_aligned,phase2_is_faithful,phase2_is_parse_error,phase2_parsed_label
vcor_test_blue_8e17baacd6__C3_v2,vcor_test_blue_8e17baacd6,vcor_test_blue_8e17baacd6.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_8e17baacd6.jpg,data_external/vcor_raw/vcor_extracted/test/blue/8e17baacd6.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,blue,,red,primary,C3_presupposition_correction_allowed,3,primary_conditions_v2_strict_colors__C3_v2,"Someone describes the main car as red. Based on the image, what is the main car's actual primary body color? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=36; quality_score=4.8647; secondary_car_interference,qwen2vl7b,Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,bfloat16,cuda:0+cpu_offload,auto,1,1.7813,blue,ok,,,blue,"[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]",blue,True,exact_single_label,1,True,0,0,faithful,False,True,False,False,False,,factorization,REF_C3_v2_wording,assertive,question_body,quoted_or_reported_claim,label_set,one_label_from_primary_space,,C3_v2,C3_v2,False,True,False,blue
vcor_test_blue_9200c2982f__C3_v2,vcor_test_blue_9200c2982f,vcor_test_blue_9200c2982f.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_9200c2982f.jpg,data_external/vcor_raw/vcor_extracted/test/blue/9200c2982f.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,blue,,red,primary,C3_presupposition_correction_allowed,3,primary_conditions_v2_strict_colors__C3_v2,"Someone describes the main car as red. Based on the image, what is the main car's actual primary body color? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=23; quality_score=4.9724; passes_auto_screen,qwen2vl7b,Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,bfloat16,cuda:0+cpu_offload,auto,1,1.8005,blue,ok,,,blue,"[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]",blue,True,exact_single_label,1,True,0,0,faithful,False,True,False,False,False,,factorization,REF_C3_v2_wording,assertive,question_body,quoted_or_reported_claim,label_set,one_label_from_primary_space,,C3_v2,C3_v2,False,True,False,blue
vcor_test_blue_99ae7c4d7d__C3_v2,vcor_test_blue_99ae7c4d7d,vcor_test_blue_99ae7c4d7d.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_99ae7c4d7d.jpg,data_external/vcor_raw/vcor_extracted/test/blue/99ae7c4d7d.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,blue,,red,primary,C3_presupposition_correction_allowed,3,primary_conditions_v2_strict_colors__C3_v2,"Someone describes the main car as red. Based on the image, what is the main car's actual primary body color? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=8; quality_score=5.1153; passes_auto_screen,qwen2vl7b,Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,bfloat16,cuda:0+cpu_offload,auto,1,1.769,blue,ok,,,blue,"[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]",blue,True,exact_single_label,1,True,0,0,faithful,False,True,False,False,False,,factorization,REF_C3_v2_wording,assertive,question_body,quoted_or_reported_claim,label_set,one_label_from_primary_space,,C3_v2,C3_v2,False,True,False,blue
vcor_test_blue_a230706e1a__C3_v2,vcor_test_blue_a230706e1a,vcor_test_blue_a230706e1a.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_a230706e1a.jpg,data_external/vcor_raw/vcor_extracted/test/blue/a230706e1a.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,blue,,red,primary,C3_presupposition_correction_allowed,3,primary_conditions_v2_strict_colors__C3_v2,"Someone describes the main car as red. Based on the image, what is the main car's actual primary body color? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=32; quality_score=4.8982; passes_auto_screen,qwen2vl7b,Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,bfloat16,cuda:0+cpu_offload,auto,1,1.772,blue,ok,,,blue,"[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]",blue,True,exact_single_label,1,True,0,0,faithful,False,True,False,False,False,,factorization,REF_C3_v2_wording,assertive,question_body,quoted_or_reported_claim,label_set,one_label_from_primary_space,,C3_v2,C3_v2,False,True,False,blue
vcor_test_blue_a904a0e1f0__C3_v2,vcor_test_blue_a904a0e1f0,vcor_test_blue_a904a0e1f0.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_a904a0e1f0.jpg,data_external/vcor_raw/vcor_extracted/test/blue/a904a0e1f0.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,blue,,red,primary,C3_presupposition_correction_allowed,3,primary_conditions_v2_strict_colors__C3_v2,"Someone describes the main car as red. Based on the image, what is the main car's actual primary body color? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=24; quality_score=4.9611; passes_auto_screen,qwen2vl7b,Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,bfloat16,cuda:0+cpu_offload,auto,1,1.9285,blue,ok,,,blue,"[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]",blue,True,exact_single_label,1,True,0,0,faithful,False,True,False,False,False,,factorization,REF_C3_v2_wording,assertive,question_body,quoted_or_reported_claim,label_set,one_label_from_primary_space,,C3_v2,C3_v2,False,True,False,blue
vcor_test_blue_afa95cafee__C3_v2,vcor_test_blue_afa95cafee,vcor_test_blue_afa95cafee.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_afa95cafee.jpg,data_external/vcor_raw/vcor_extracted/test/blue/afa95cafee.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,blue,,red,primary,C3_presupposition_correction_allowed,3,primary_conditions_v2_strict_colors__C3_v2,"Someone describes the main car as red. Based on the image, what is the main car's actual primary body color? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=27; quality_score=4.9199; passes_auto_screen,qwen2vl7b,Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,bfloat16,cuda:0+cpu_offload,auto,1,6.8146,blue,ok,,,blue,"[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]",blue,True,exact_single_label,1,True,0,0,faithful,False,True,False,False,False,,factorization,REF_C3_v2_wording,assertive,question_body,quoted_or_reported_claim,label_set,one_label_from_primary_space,,C3_v2,C3_v2,False,True,False,blue
vcor_test_blue_bea85de80f__C3_v2,vcor_test_blue_bea85de80f,vcor_test_blue_bea85de80f.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_bea85de80f.jpg,data_external/vcor_raw/vcor_extracted/test/blue/bea85de80f.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,blue,,red,primary,C3_presupposition_correction_allowed,3,primary_conditions_v2_strict_colors__C3_v2,"Someone describes the main car as red. Based on the image, what is the main car's actual primary body color? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=15; quality_score=5.0380; secondary_car_interference,qwen2vl7b,Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,bfloat16,cuda:0+cpu_offload,auto,1,1.8337,blue,ok,,,blue,"[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]",blue,True,exact_single_label,1,True,0,0,faithful,False,True,False,False,False,,factorization,REF_C3_v2_wording,assertive,question_body,quoted_or_reported_claim,label_set,one_label_from_primary_space,,C3_v2,C3_v2,False,True,False,blue
vcor_test_blue_d21e577bac__C3_v2,vcor_test_blue_d21e577bac,vcor_test_blue_d21e577bac.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_d21e577bac.jpg,data_external/vcor_raw/vcor_extracted/test/blue/d21e577bac.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,blue,,red,primary,C3_presupposition_correction_allowed,3,primary_conditions_v2_strict_colors__C3_v2,"Someone describes the main car as red. Based on the image, what is the main car's actual primary body color? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=12; quality_score=5.0808; secondary_car_interference,qwen2vl7b,Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,bfloat16,cuda:0+cpu_offload,auto,1,1.79,blue,ok,,,blue,"[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]",blue,True,exact_single_label,1,True,0,0,faithful,False,True,False,False,False,,factorization,REF_C3_v2_wording,assertive,question_body,quoted_or_reported_claim,label_set,one_label_from_primary_space,,C3_v2,C3_v2,False,True,False,blue
vcor_test_blue_e2ac47204e__C3_v2,vcor_test_blue_e2ac47204e,vcor_test_blue_e2ac47204e.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_e2ac47204e.jpg,data_external/vcor_raw/vcor_extracted/test/blue/e2ac47204e.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,blue,,red,primary,C3_presupposition_correction_allowed,3,primary_conditions_v2_strict_colors__C3_v2,"Someone describes the main car as red. Based on the image, what is the main car's actual primary body color? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=1; quality_score=5.3848; passes_auto_screen,qwen2vl7b,Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,bfloat16,cuda:0+cpu_offload,auto,1,1.8131,blue,ok,,,blue,"[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]",blue,True,exact_single_label,1,True,0,0,faithful,False,True,False,False,False,,factorization,REF_C3_v2_wording,assertive,question_body,quoted_or_reported_claim,label_set,one_label_from_primary_space,,C3_v2,C3_v2,False,True,False,blue
vcor_test_blue_eb2a67aa77__C3_v2,vcor_test_blue_eb2a67aa77,vcor_test_blue_eb2a67aa77.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_eb2a67aa77.jpg,data_external/vcor_raw/vcor_extracted/test/blue/eb2a67aa77.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,blue,,red,primary,C3_presupposition_correction_allowed,3,primary_conditions_v2_strict_colors__C3_v2,"Someone describes the main car as red. Based on the image, what is the main car's actual primary body color? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=14; quality_score=5.0679; passes_auto_screen,qwen2vl7b,Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,bfloat16,cuda:0+cpu_offload,auto,1,1.7879,blue,ok,,,blue,"[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]",blue,True,exact_single_label,1,True,0,0,faithful,False,True,False,False,False,,factorization,REF_C3_v2_wording,assertive,question_body,quoted_or_reported_claim,label_set,one_label_from_primary_space,,C3_v2,C3_v2,False,True,False,blue
vcor_test_blue_f16b8bdfe1__C3_v2,vcor_test_blue_f16b8bdfe1,vcor_test_blue_f16b8bdfe1.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_f16b8bdfe1.jpg,data_external/vcor_raw/vcor_extracted/test/blue/f16b8bdfe1.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,blue,,red,primary,C3_presupposition_correction_allowed,3,primary_conditions_v2_strict_colors__C3_v2,"Someone describes the main car as red. Based on the image, what is the main car's actual primary body color? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=9; quality_score=5.0964; passes_auto_screen,qwen2vl7b,Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,bfloat16,cuda:0+cpu_offload,auto,1,1.9335,blue,ok,,,blue,"[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]",blue,True,exact_single_label,1,True,0,0,faithful,False,True,False,False,False,,factorization,REF_C3_v2_wording,assertive,question_body,quoted_or_reported_claim,label_set,one_label_from_primary_space,,C3_v2,C3_v2,False,True,False,blue
vcor_test_blue_f82d02d665__C3_v2,vcor_test_blue_f82d02d665,vcor_test_blue_f82d02d665.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_f82d02d665.jpg,data_external/vcor_raw/vcor_extracted/test/blue/f82d02d665.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,blue,,red,primary,C3_presupposition_correction_allowed,3,primary_conditions_v2_strict_colors__C3_v2,"Someone describes the main car as red. Based on the image, what is the main car's actual primary body color? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=35; quality_score=4.8661; passes_auto_screen,qwen2vl7b,Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,bfloat16,cuda:0+cpu_offload,auto,1,1.967,blue,ok,,,blue,"[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]",blue,True,exact_single_label,1,True,0,0,faithful,False,True,False,False,False,,factorization,REF_C3_v2_wording,assertive,question_body,quoted_or_reported_claim,label_set,one_label_from_primary_space,,C3_v2,C3_v2,False,True,False,blue
vcor_test_blue_fc064ceb5d__C3_v2,vcor_test_blue_fc064ceb5d,vcor_test_blue_fc064ceb5d.jpg,data_external/vcor_selected/candidate_pool/blue/vcor_test_blue_fc064ceb5d.jpg,data_external/vcor_raw/vcor_extracted/test/blue/fc064ceb5d.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,blue,,red,primary,C3_presupposition_correction_allowed,3,primary_conditions_v2_strict_colors__C3_v2,"Someone describes the main car as red. Based on the image, what is the main car's actual primary body color? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=21; quality_score=4.9898; passes_auto_screen,qwen2vl7b,Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,bfloat16,cuda:0+cpu_offload,auto,1,1.8345,blue,ok,,,blue,"[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]",blue,True,exact_single_label,1,True,0,0,faithful,False,True,False,False,False,,factorization,REF_C3_v2_wording,assertive,question_body,quoted_or_reported_claim,label_set,one_label_from_primary_space,,C3_v2,C3_v2,False,True,False,blue
