candidate_id,image_id,assigned_true_color,source_path,staged_path,width,height,car_detection_count,primary_car_score,primary_car_area_ratio,secondary_car_area_ratio,sharpness_score,highlight_ratio,shadow_ratio,color_match_ratio,quality_score,auto_recommend_keep,auto_rank_within_color,auto_reason
vcor_test_white_973823dbfb,vcor_test_white_973823dbfb,white,data_external/vcor_raw/vcor_extracted/test/white/973823dbfb.jpg,data_external/vcor_selected/candidate_pool/white/vcor_test_white_973823dbfb.jpg,202,148,3,0.9636,0.9262,0.0811,894.3339,0.1165,0.1089,0.4369,4.1534,0,75,passes_auto_screen
vcor_test_white_98ce8cefd0,vcor_test_white_98ce8cefd0,white,data_external/vcor_raw/vcor_extracted/test/white/98ce8cefd0.jpg,data_external/vcor_selected/candidate_pool/white/vcor_test_white_98ce8cefd0.jpg,193,97,11,0.9909,0.9584,0.4447,716.3949,0.0638,0.0688,0.4112,3.7697,0,128,secondary_car_interference
vcor_test_white_9a11b0e2dc,vcor_test_white_9a11b0e2dc,white,data_external/vcor_raw/vcor_extracted/test/white/9a11b0e2dc.jpg,data_external/vcor_selected/candidate_pool/white/vcor_test_white_9a11b0e2dc.jpg,310,121,4,0.9966,0.9486,0.4221,473.3771,0.1555,0.0973,0.3489,3.4920,0,162,secondary_car_interference|highlight_overexposed
vcor_test_white_9d4543278d,vcor_test_white_9d4543278d,white,data_external/vcor_raw/vcor_extracted/test/white/9d4543278d.jpg,data_external/vcor_selected/candidate_pool/white/vcor_test_white_9d4543278d.jpg,246,124,3,0.9980,0.9688,0.4724,449.7888,0.0057,0.0280,0.3158,3.6292,0,143,secondary_car_interference
vcor_test_white_9e9f650658,vcor_test_white_9e9f650658,white,data_external/vcor_raw/vcor_extracted/test/white/9e9f650658.jpg,data_external/vcor_selected/candidate_pool/white/vcor_test_white_9e9f650658.jpg,838,354,3,0.9988,0.8391,0.6080,349.9510,0.0272,0.0751,0.5100,3.5933,0,149,secondary_car_interference
vcor_test_white_9ea1a411b5,vcor_test_white_9ea1a411b5,white,data_external/vcor_raw/vcor_extracted/test/white/9ea1a411b5.jpg,data_external/vcor_selected/candidate_pool/white/vcor_test_white_9ea1a411b5.jpg,485,196,1,0.9990,1.0000,0.0000,370.4215,0.1201,0.0590,0.3870,4.3636,0,40,highlight_overexposed
vcor_test_white_a055780ebc,vcor_test_white_a055780ebc,white,data_external/vcor_raw/vcor_extracted/test/white/a055780ebc.jpg,data_external/vcor_selected/candidate_pool/white/vcor_test_white_a055780ebc.jpg,185,110,2,0.8855,0.7747,0.0059,935.4552,0.0812,0.1018,0.4508,3.9771,0,100,passes_auto_screen
vcor_test_white_a131a2f536,vcor_test_white_a131a2f536,white,data_external/vcor_raw/vcor_extracted/test/white/a131a2f536.jpg,data_external/vcor_selected/candidate_pool/white/vcor_test_white_a131a2f536.jpg,246,85,2,0.9968,0.9509,0.2397,784.7125,0.0946,0.0237,0.4895,4.2501,0,62,secondary_car_interference
vcor_test_white_a7a977f8a4,vcor_test_white_a7a977f8a4,white,data_external/vcor_raw/vcor_extracted/test/white/a7a977f8a4.jpg,data_external/vcor_selected/candidate_pool/white/vcor_test_white_a7a977f8a4.jpg,328,103,1,0.9995,0.9335,0.0000,531.2958,0.0057,0.0755,0.4657,4.5486,1,23,passes_auto_screen
vcor_test_white_ac8fd42ee4,vcor_test_white_ac8fd42ee4,white,data_external/vcor_raw/vcor_extracted/test/white/ac8fd42ee4.jpg,data_external/vcor_selected/candidate_pool/white/vcor_test_white_ac8fd42ee4.jpg,208,127,1,0.9701,0.9681,0.0000,851.9709,0.1995,0.0123,0.5441,4.6208,1,17,highlight_overexposed
vcor_test_white_b07c0e4a94,vcor_test_white_b07c0e4a94,white,data_external/vcor_raw/vcor_extracted/test/white/b07c0e4a94.jpg,data_external/vcor_selected/candidate_pool/white/vcor_test_white_b07c0e4a94.jpg,211,133,2,0.9679,0.8627,0.0043,363.2442,0.0017,0.0249,0.2415,3.8703,0,114,passes_auto_screen
vcor_test_white_b18d8d0351,vcor_test_white_b18d8d0351,white,data_external/vcor_raw/vcor_extracted/test/white/b18d8d0351.jpg,data_external/vcor_selected/candidate_pool/white/vcor_test_white_b18d8d0351.jpg,207,99,1,0.9949,0.8836,0.0000,764.6412,0.0362,0.0839,0.3044,3.9968,0,97,passes_auto_screen
vcor_test_white_b5a75694a5,vcor_test_white_b5a75694a5,white,data_external/vcor_raw/vcor_extracted/test/white/b5a75694a5.jpg,data_external/vcor_selected/candidate_pool/white/vcor_test_white_b5a75694a5.jpg,206,160,12,0.9895,0.9047,0.2180,897.2816,0.0809,0.0414,0.4703,4.1330,0,78,secondary_car_interference
vcor_test_white_b8cbea2b40,vcor_test_white_b8cbea2b40,white,data_external/vcor_raw/vcor_extracted/test/white/b8cbea2b40.jpg,data_external/vcor_selected/candidate_pool/white/vcor_test_white_b8cbea2b40.jpg,349,146,1,0.9993,0.8662,0.0000,411.7201,0.0013,0.0121,0.2737,4.0023,0,96,passes_auto_screen
vcor_test_white_b9d60c95fe,vcor_test_white_b9d60c95fe,white,data_external/vcor_raw/vcor_extracted/test/white/b9d60c95fe.jpg,data_external/vcor_selected/candidate_pool/white/vcor_test_white_b9d60c95fe.jpg,248,107,2,0.9988,0.9033,0.3361,856.3570,0.0811,0.0356,0.4874,4.0205,0,93,secondary_car_interference
vcor_test_white_bbaaed1ed9,vcor_test_white_bbaaed1ed9,white,data_external/vcor_raw/vcor_extracted/test/white/bbaaed1ed9.jpg,data_external/vcor_selected/candidate_pool/white/vcor_test_white_bbaaed1ed9.jpg,238,103,3,0.9997,0.9792,0.4448,411.0361,0.0002,0.0421,0.2710,3.5705,0,150,secondary_car_interference
vcor_test_white_bdf0ce1887,vcor_test_white_bdf0ce1887,white,data_external/vcor_raw/vcor_extracted/test/white/bdf0ce1887.jpg,data_external/vcor_selected/candidate_pool/white/vcor_test_white_bdf0ce1887.jpg,198,100,1,0.2547,0.0021,0.0000,20.3831,0.0000,0.0000,0.0000,0.2731,0,216,car_too_small|weak_color_match|possibly_blurry
vcor_test_white_c27b6c305a,vcor_test_white_c27b6c305a,white,data_external/vcor_raw/vcor_extracted/test/white/c27b6c305a.jpg,data_external/vcor_selected/candidate_pool/white/vcor_test_white_c27b6c305a.jpg,222,143,10,0.9989,0.9664,0.0802,503.2583,0.0043,0.0341,0.4896,4.6044,1,19,passes_auto_screen
vcor_test_white_c2a2040996,vcor_test_white_c2a2040996,white,data_external/vcor_raw/vcor_extracted/test/white/c2a2040996.jpg,data_external/vcor_selected/candidate_pool/white/vcor_test_white_c2a2040996.jpg,216,116,3,0.9981,0.9627,0.4688,595.8713,0.1159,0.0904,0.4860,3.8531,0,116,secondary_car_interference
vcor_test_white_c485046662,vcor_test_white_c485046662,white,data_external/vcor_raw/vcor_extracted/test/white/c485046662.jpg,data_external/vcor_selected/candidate_pool/white/vcor_test_white_c485046662.jpg,1700,676,2,0.9740,0.8603,0.5607,364.4877,0.0116,0.2706,0.1010,2.4827,0,209,secondary_car_interference|too_dark
vcor_test_white_cbd9787956,vcor_test_white_cbd9787956,white,data_external/vcor_raw/vcor_extracted/test/white/cbd9787956.jpg,data_external/vcor_selected/candidate_pool/white/vcor_test_white_cbd9787956.jpg,481,249,2,0.9968,0.9243,0.0041,265.9279,0.0334,0.0827,0.2685,3.9888,0,98,passes_auto_screen
vcor_test_white_cc79dd085a,vcor_test_white_cc79dd085a,white,data_external/vcor_raw/vcor_extracted/test/white/cc79dd085a.jpg,data_external/vcor_selected/candidate_pool/white/vcor_test_white_cc79dd085a.jpg,435,189,1,0.9991,0.8878,0.0000,652.1202,0.1753,0.0312,0.6347,4.7199,1,9,highlight_overexposed
vcor_test_white_d1058af1b6,vcor_test_white_d1058af1b6,white,data_external/vcor_raw/vcor_extracted/test/white/d1058af1b6.jpg,data_external/vcor_selected/candidate_pool/white/vcor_test_white_d1058af1b6.jpg,260,139,3,0.9987,0.9213,0.4843,544.0113,0.0123,0.0041,0.4655,3.9085,0,112,secondary_car_interference
vcor_test_white_dbe2a973a1,vcor_test_white_dbe2a973a1,white,data_external/vcor_raw/vcor_extracted/test/white/dbe2a973a1.jpg,data_external/vcor_selected/candidate_pool/white/vcor_test_white_dbe2a973a1.jpg,231,122,1,0.9678,0.8889,0.0000,722.8835,0.0513,0.0620,0.4982,4.4741,1,28,passes_auto_screen
vcor_test_white_dd36185aad,vcor_test_white_dd36185aad,white,data_external/vcor_raw/vcor_extracted/test/white/dd36185aad.jpg,data_external/vcor_selected/candidate_pool/white/vcor_test_white_dd36185aad.jpg,115,99,1,0.7100,0.9603,0.0000,1126.7550,0.0423,0.0926,0.3721,4.0755,0,87,passes_auto_screen
vcor_test_white_ddb1355a1f,vcor_test_white_ddb1355a1f,white,data_external/vcor_raw/vcor_extracted/test/white/ddb1355a1f.jpg,data_external/vcor_selected/candidate_pool/white/vcor_test_white_ddb1355a1f.jpg,263,140,2,0.2537,0.0035,0.0020,580.8995,0.0000,0.0222,0.0333,1.0683,0,215,car_too_small|weak_color_match
vcor_test_white_de8075413f,vcor_test_white_de8075413f,white,data_external/vcor_raw/vcor_extracted/test/white/de8075413f.jpg,data_external/vcor_selected/candidate_pool/white/vcor_test_white_de8075413f.jpg,233,118,1,0.9978,0.9730,0.0000,255.0366,0.0006,0.0080,0.0945,3.7716,0,126,weak_color_match
vcor_test_white_e21839168d,vcor_test_white_e21839168d,white,data_external/vcor_raw/vcor_extracted/test/white/e21839168d.jpg,data_external/vcor_selected/candidate_pool/white/vcor_test_white_e21839168d.jpg,197,107,3,0.9932,0.9333,0.3811,720.8292,0.0986,0.1237,0.4450,3.7982,0,121,secondary_car_interference
vcor_test_white_e2ab369699,vcor_test_white_e2ab369699,white,data_external/vcor_raw/vcor_extracted/test/white/e2ab369699.jpg,data_external/vcor_selected/candidate_pool/white/vcor_test_white_e2ab369699.jpg,222,111,5,0.9998,0.9548,0.3159,639.8986,0.0198,0.0922,0.4557,4.0906,0,85,secondary_car_interference
vcor_test_white_e5b993e18e,vcor_test_white_e5b993e18e,white,data_external/vcor_raw/vcor_extracted/test/white/e5b993e18e.jpg,data_external/vcor_selected/candidate_pool/white/vcor_test_white_e5b993e18e.jpg,252,122,2,0.8455,0.8655,0.0088,583.3281,0.0068,0.0793,0.4223,4.1634,0,73,passes_auto_screen
vcor_test_white_e8907b4b77,vcor_test_white_e8907b4b77,white,data_external/vcor_raw/vcor_extracted/test/white/e8907b4b77.jpg,data_external/vcor_selected/candidate_pool/white/vcor_test_white_e8907b4b77.jpg,247,132,1,0.9560,0.8406,0.0000,451.2248,0.0014,0.0367,0.3868,4.1745,0,70,passes_auto_screen
vcor_test_white_e9a26b8ff0,vcor_test_white_e9a26b8ff0,white,data_external/vcor_raw/vcor_extracted/test/white/e9a26b8ff0.jpg,data_external/vcor_selected/candidate_pool/white/vcor_test_white_e9a26b8ff0.jpg,235,98,1,0.9990,0.8443,0.0000,747.4288,0.1085,0.0664,0.4981,4.3366,0,42,passes_auto_screen
vcor_test_white_f07a0dcd84,vcor_test_white_f07a0dcd84,white,data_external/vcor_raw/vcor_extracted/test/white/f07a0dcd84.jpg,data_external/vcor_selected/candidate_pool/white/vcor_test_white_f07a0dcd84.jpg,251,128,0,0.0000,0.0000,0.0000,812.0548,0.2554,0.0722,0.4843,1.6323,0,212,car_too_small|highlight_overexposed
vcor_test_white_f1bf4a2f07,vcor_test_white_f1bf4a2f07,white,data_external/vcor_raw/vcor_extracted/test/white/f1bf4a2f07.jpg,data_external/vcor_selected/candidate_pool/white/vcor_test_white_f1bf4a2f07.jpg,437,173,2,0.9990,0.9599,0.4337,314.8116,0.0018,0.0755,0.3927,3.8158,0,120,secondary_car_interference
vcor_test_white_f241e455a8,vcor_test_white_f241e455a8,white,data_external/vcor_raw/vcor_extracted/test/white/f241e455a8.jpg,data_external/vcor_selected/candidate_pool/white/vcor_test_white_f241e455a8.jpg,189,106,7,0.9963,0.8268,0.4811,738.2947,0.1045,0.0201,0.5229,3.7388,0,131,secondary_car_interference
vcor_test_white_f2fc173e1a,vcor_test_white_f2fc173e1a,white,data_external/vcor_raw/vcor_extracted/test/white/f2fc173e1a.jpg,data_external/vcor_selected/candidate_pool/white/vcor_test_white_f2fc173e1a.jpg,248,174,9,0.9861,0.8572,0.2139,307.3875,0.0352,0.0789,0.1938,3.3672,0,172,secondary_car_interference
vcor_test_white_f58990a3f1,vcor_test_white_f58990a3f1,white,data_external/vcor_raw/vcor_extracted/test/white/f58990a3f1.jpg,data_external/vcor_selected/candidate_pool/white/vcor_test_white_f58990a3f1.jpg,138,64,4,0.9912,0.7931,0.3908,840.8004,0.0142,0.0298,0.3776,3.5290,0,156,secondary_car_interference
vcor_test_white_f6810f4b81,vcor_test_white_f6810f4b81,white,data_external/vcor_raw/vcor_extracted/test/white/f6810f4b81.jpg,data_external/vcor_selected/candidate_pool/white/vcor_test_white_f6810f4b81.jpg,1176,664,9,0.9973,0.9549,0.3228,130.0878,0.1013,0.0142,0.2847,3.2479,0,179,secondary_car_interference
vcor_test_white_fbe92e817b,vcor_test_white_fbe92e817b,white,data_external/vcor_raw/vcor_extracted/test/white/fbe92e817b.jpg,data_external/vcor_selected/candidate_pool/white/vcor_test_white_fbe92e817b.jpg,716,281,2,0.9988,0.8166,0.5197,523.9615,0.1569,0.0648,0.5187,3.5483,0,151,secondary_car_interference|highlight_overexposed
vcor_test_white_fbf7557f3f,vcor_test_white_fbf7557f3f,white,data_external/vcor_raw/vcor_extracted/test/white/fbf7557f3f.jpg,data_external/vcor_selected/candidate_pool/white/vcor_test_white_fbf7557f3f.jpg,222,102,1,0.9966,0.9148,0.0000,1128.1516,0.0733,0.1914,0.3917,4.1267,0,79,too_dark
vcor_test_white_ff4046ffc2,vcor_test_white_ff4046ffc2,white,data_external/vcor_raw/vcor_extracted/test/white/ff4046ffc2.jpg,data_external/vcor_selected/candidate_pool/white/vcor_test_white_ff4046ffc2.jpg,255,134,4,0.9882,0.8324,0.4198,704.7480,0.0058,0.0669,0.2241,3.1539,0,189,secondary_car_interference
vcor_train_white_00c2507a7d,vcor_train_white_00c2507a7d,white,data_external/vcor_raw/vcor_extracted/train/white/00c2507a7d.jpg,data_external/vcor_selected/candidate_pool/white/vcor_train_white_00c2507a7d.jpg,183,91,3,0.9801,0.8583,0.2483,851.3052,0.0143,0.1052,0.3762,3.7711,0,127,secondary_car_interference
vcor_train_white_010126f1d4,vcor_train_white_010126f1d4,white,data_external/vcor_raw/vcor_extracted/train/white/010126f1d4.jpg,data_external/vcor_selected/candidate_pool/white/vcor_train_white_010126f1d4.jpg,206,105,3,0.9960,0.8560,0.2793,845.0175,0.2391,0.0213,0.4601,3.7599,0,130,secondary_car_interference|highlight_overexposed
vcor_train_white_033ea602eb,vcor_train_white_033ea602eb,white,data_external/vcor_raw/vcor_extracted/train/white/033ea602eb.jpg,data_external/vcor_selected/candidate_pool/white/vcor_train_white_033ea602eb.jpg,294,131,1,0.5750,0.7282,0.0000,453.1949,0.0891,0.0703,0.3814,3.4927,0,160,passes_auto_screen
vcor_train_white_0403cc673a,vcor_train_white_0403cc673a,white,data_external/vcor_raw/vcor_extracted/train/white/0403cc673a.jpg,data_external/vcor_selected/candidate_pool/white/vcor_train_white_0403cc673a.jpg,572,291,6,0.9971,0.9558,0.0652,327.0544,0.0206,0.0333,0.4362,4.4504,1,30,passes_auto_screen
vcor_train_white_041c4f1bf2,vcor_train_white_041c4f1bf2,white,data_external/vcor_raw/vcor_extracted/train/white/041c4f1bf2.jpg,data_external/vcor_selected/candidate_pool/white/vcor_train_white_041c4f1bf2.jpg,296,183,1,0.9969,0.9347,0.0000,546.0334,0.0009,0.1461,0.1631,3.7274,0,133,passes_auto_screen
vcor_train_white_0553707af3,vcor_train_white_0553707af3,white,data_external/vcor_raw/vcor_extracted/train/white/0553707af3.jpg,data_external/vcor_selected/candidate_pool/white/vcor_train_white_0553707af3.jpg,243,157,2,0.6196,0.7950,0.0323,644.7335,0.0777,0.2394,0.2656,3.1718,0,186,too_dark
vcor_train_white_059b58464d,vcor_train_white_059b58464d,white,data_external/vcor_raw/vcor_extracted/train/white/059b58464d.jpg,data_external/vcor_selected/candidate_pool/white/vcor_train_white_059b58464d.jpg,579,265,3,0.9979,0.8540,0.4073,289.1442,0.0241,0.0010,0.2556,3.3452,0,174,secondary_car_interference
vcor_train_white_05ebcf6962,vcor_train_white_05ebcf6962,white,data_external/vcor_raw/vcor_extracted/train/white/05ebcf6962.jpg,data_external/vcor_selected/candidate_pool/white/vcor_train_white_05ebcf6962.jpg,564,201,3,0.9993,0.9727,0.0147,443.1540,0.0237,0.0924,0.5320,4.7335,1,8,passes_auto_screen
vcor_train_white_07e38253c0,vcor_train_white_07e38253c0,white,data_external/vcor_raw/vcor_extracted/train/white/07e38253c0.jpg,data_external/vcor_selected/candidate_pool/white/vcor_train_white_07e38253c0.jpg,236,129,1,0.8159,0.8982,0.0000,427.2893,0.0010,0.0118,0.5406,4.5875,1,20,passes_auto_screen
vcor_train_white_087cfe40a7,vcor_train_white_087cfe40a7,white,data_external/vcor_raw/vcor_extracted/train/white/087cfe40a7.jpg,data_external/vcor_selected/candidate_pool/white/vcor_train_white_087cfe40a7.jpg,361,138,1,0.9933,0.9542,0.0000,351.1689,0.0101,0.0030,0.3595,4.3866,0,37,passes_auto_screen
vcor_train_white_08c22b9fed,vcor_train_white_08c22b9fed,white,data_external/vcor_raw/vcor_extracted/train/white/08c22b9fed.jpg,data_external/vcor_selected/candidate_pool/white/vcor_train_white_08c22b9fed.jpg,229,110,2,0.9976,0.8929,0.3694,847.2209,0.0650,0.0585,0.6286,4.3018,0,49,secondary_car_interference
vcor_train_white_09c3a47010,vcor_train_white_09c3a47010,white,data_external/vcor_raw/vcor_extracted/train/white/09c3a47010.jpg,data_external/vcor_selected/candidate_pool/white/vcor_train_white_09c3a47010.jpg,97,67,2,0.3237,0.5434,0.1761,975.4681,0.0019,0.1429,0.4286,2.8253,0,204,secondary_car_interference
vcor_train_white_0a4ab87042,vcor_train_white_0a4ab87042,white,data_external/vcor_raw/vcor_extracted/train/white/0a4ab87042.jpg,data_external/vcor_selected/candidate_pool/white/vcor_train_white_0a4ab87042.jpg,1005,324,8,0.9998,0.8719,0.4572,307.2285,0.0080,0.1243,0.6254,4.1332,0,77,secondary_car_interference
vcor_train_white_0c18a3a36b,vcor_train_white_0c18a3a36b,white,data_external/vcor_raw/vcor_extracted/train/white/0c18a3a36b.jpg,data_external/vcor_selected/candidate_pool/white/vcor_train_white_0c18a3a36b.jpg,251,107,1,0.9990,0.8706,0.0000,288.7840,0.0000,0.0503,0.1227,3.5968,0,148,passes_auto_screen
vcor_train_white_0c2d8bae21,vcor_train_white_0c2d8bae21,white,data_external/vcor_raw/vcor_extracted/train/white/0c2d8bae21.jpg,data_external/vcor_selected/candidate_pool/white/vcor_train_white_0c2d8bae21.jpg,225,137,1,0.9921,0.8935,0.0000,522.0078,0.0002,0.1298,0.1662,3.6662,0,140,passes_auto_screen
vcor_train_white_0d377d62e6,vcor_train_white_0d377d62e6,white,data_external/vcor_raw/vcor_extracted/train/white/0d377d62e6.jpg,data_external/vcor_selected/candidate_pool/white/vcor_train_white_0d377d62e6.jpg,285,128,3,0.9995,0.8936,0.3646,433.5858,0.0775,0.0257,0.3105,3.5340,0,155,secondary_car_interference
vcor_train_white_0eb2255808,vcor_train_white_0eb2255808,white,data_external/vcor_raw/vcor_extracted/train/white/0eb2255808.jpg,data_external/vcor_selected/candidate_pool/white/vcor_train_white_0eb2255808.jpg,637,431,5,0.8011,0.9582,0.1408,73.0343,0.0054,0.0942,0.1774,2.9366,0,197,secondary_car_interference
vcor_train_white_0f23222e0e,vcor_train_white_0f23222e0e,white,data_external/vcor_raw/vcor_extracted/train/white/0f23222e0e.jpg,data_external/vcor_selected/candidate_pool/white/vcor_train_white_0f23222e0e.jpg,1023,772,1,0.9875,0.9608,0.0000,273.1413,0.0848,0.1634,0.4211,4.2990,0,52,passes_auto_screen
vcor_train_white_0f90f3bdfa,vcor_train_white_0f90f3bdfa,white,data_external/vcor_raw/vcor_extracted/train/white/0f90f3bdfa.jpg,data_external/vcor_selected/candidate_pool/white/vcor_train_white_0f90f3bdfa.jpg,670,354,2,0.9909,0.9237,0.0043,326.4679,0.0060,0.0048,0.3305,4.2483,0,63,passes_auto_screen
vcor_train_white_0fd1dfa4de,vcor_train_white_0fd1dfa4de,white,data_external/vcor_raw/vcor_extracted/train/white/0fd1dfa4de.jpg,data_external/vcor_selected/candidate_pool/white/vcor_train_white_0fd1dfa4de.jpg,215,112,11,0.9995,0.8923,0.4975,868.1839,0.0925,0.0609,0.5820,3.9709,0,104,secondary_car_interference
vcor_train_white_1061517299,vcor_train_white_1061517299,white,data_external/vcor_raw/vcor_extracted/train/white/1061517299.jpg,data_external/vcor_selected/candidate_pool/white/vcor_train_white_1061517299.jpg,662,353,1,0.9951,0.9372,0.0000,181.9524,0.0118,0.0001,0.2968,3.9806,0,99,passes_auto_screen
vcor_train_white_115468ff36,vcor_train_white_115468ff36,white,data_external/vcor_raw/vcor_extracted/train/white/115468ff36.jpg,data_external/vcor_selected/candidate_pool/white/vcor_train_white_115468ff36.jpg,379,203,5,0.9925,0.9839,0.4045,424.5025,0.0438,0.1263,0.1611,3.2195,0,181,secondary_car_interference
vcor_train_white_11558e7916,vcor_train_white_11558e7916,white,data_external/vcor_raw/vcor_extracted/train/white/11558e7916.jpg,data_external/vcor_selected/candidate_pool/white/vcor_train_white_11558e7916.jpg,268,125,3,0.9987,0.8896,0.4031,761.4266,0.1922,0.0184,0.6856,4.2788,0,57,secondary_car_interference|highlight_overexposed
vcor_train_white_119357b266,vcor_train_white_119357b266,white,data_external/vcor_raw/vcor_extracted/train/white/119357b266.jpg,data_external/vcor_selected/candidate_pool/white/vcor_train_white_119357b266.jpg,258,111,1,0.9983,0.9468,0.0000,512.2109,0.0053,0.0571,0.4992,4.6770,1,10,passes_auto_screen
vcor_train_white_11e602ae23,vcor_train_white_11e602ae23,white,data_external/vcor_raw/vcor_extracted/train/white/11e602ae23.jpg,data_external/vcor_selected/candidate_pool/white/vcor_train_white_11e602ae23.jpg,234,128,2,0.9521,0.8838,0.1794,619.9213,0.3096,0.0037,0.6391,4.3007,0,51,secondary_car_interference|highlight_overexposed
vcor_train_white_12159ae1c3,vcor_train_white_12159ae1c3,white,data_external/vcor_raw/vcor_extracted/train/white/12159ae1c3.jpg,data_external/vcor_selected/candidate_pool/white/vcor_train_white_12159ae1c3.jpg,260,110,5,0.9973,0.9523,0.4341,399.7108,0.0001,0.1482,0.1360,3.0865,0,191,secondary_car_interference
